Deal PermID,Dates: Issue Date,Issuer/Borrower Name Full,"Issue Type
('|')",Transaction Status,Issuer/Borrower Nation,Current Filing Date,Offer Price,"Stock Price 1 Day After Offer
(USD)","Stock Price 1 Week After Offer
(USD)","Stock Price 4 Weeks After Offer
(USD)","Proceeds Amount Incl Overallotment Sold All Markets
(USD, Millions)","Financials: Market Value Before Offer
(USD, Millions)","Financials: Market Value After Offer
(USD, Millions)","Issuer/Borrower Stock Exchange Name
('|')",Security Type,"Offering Technique
('|')",Fees: Gross Spread as Pct of Principal Amount This Market,Domicile Nation Sub Region,Domicile Nation Region,Issuer/Borrower TRBC Economic Sector,Issuer/Borrower TRBC Business Sector,"Book Or Co-Managers
('|')","Target Market
('|')"
154085121639,2018-08-07,Cbm Bancorp Inc,IPO,Live,United States,2018-08-07,10.00,12.69,12.62,12.12,36.80 ,NA,NA,Nasdaq,Common Stock,Best Efforts,NA,North America,Americas,Financials,Banking & Investment Services,Not Applicable,United States Of America (North America)
154085148742,2018-08-02,Forum Merger Ii Corp,IPO,Live,United States,2018-08-02,10.00,9.98,9.98,10.01,200.00 ,NA,NA,Nasdaq,Units,Negotiated Sale|Firm Commitment,5.50,North America,Americas,Financials,Investment Holding Companies,Jefferies LLC|Earlybirdcapital Inc,United States Of America (North America)
154085148981,2018-08-02,Arlo Technologies Inc,IPO,Live,United States,2018-08-02,16.00,20.90,20.11,19.73,187.96 ,1000.00,1187.96,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Technology,Software & IT Services,Merrill Lynch Pierce Fenner & Smith|Deutsche Bank Securities Inc|Guggenheim Securities LLC|Raymond James & Associates Inc|Cowen & Co|Imperial Capital LLC,United States Of America (North America)
154085094325,2018-08-01,Sonos Inc,IPO,Live,United States,2018-08-01,15.00,20.95,16.69,18.88,239.58 ,1392.44,1507.02,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,5.50,North America,Americas,Technology,Technology Equipment,Morgan Stanley & Co|Goldman Sachs & Co|Allen & Co Inc|RBC Capital Markets LLC|Jefferies LLC|KKR Capital Markets LLC|Raymond James & Associates Inc|Stifel Nicolaus & Co Inc,United States Of America (North America)
154084946438,2018-07-26,Adial Pharmaceuticals Inc,IPO,Live,United States,2018-07-26,5.00,NA,NA,NA,7.32 ,25.37,32.69,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"Joseph Gunnar & Co., LLC|Dawson James Securities",United States Of America (North America)
154085087107,2018-07-26,Summit Semiconductor Inc,IPO,Live,United States,2018-07-26,5.00,4.41,4.72,4.80,12.00 ,40.05,61.82,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.60,North America,Americas,Technology,Technology Equipment,Alexander Capital Group Inc|WestPark Capital Inc,United States Of America (North America)
154085144468,2018-07-26,Tenable Holdings Inc,IPO,Live,United States,2018-07-26,21.00,30.50,30.50,33.88,263.24 ,1683.77,1947.00,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.67,North America,Americas,Technology,Software & IT Services,Morgan Stanley & Co|JP Morgan Securities LLC|Allen & Co Inc|Deutsche Bank Securities Inc|Stifel Nicolaus & Co Inc|William Blair & Co|BTIG LLC,United States Of America (North America)
154084971627,2018-07-25,Liquidia Technologies Inc,IPO,Live,United States,2018-07-25,11.00,10.99,11.10,16.48,53.16 ,116.26,169.43,Nasdaq,Ordinary Or Common Shares,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"Jefferies LLC|Cowen & Co|Needham & Co LLC|Wedbush Securities, Inc.",United States Of America (North America)
154085115739,2018-07-25,Focus Financial Partners Inc,IPO,Live,United States,2018-07-25,33.00,38.01,38.76,39.52,615.41 ,796.01,1411.41,NA,Class A Common Shares,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Financials,Banking & Investment Services,Goldman Sachs & Co|Merrill Lynch Pierce Fenner & Smith|KKR Capital Markets LLC|BMO Capital Markets|RBC Capital Markets LLC|SunTrust Robinson Humphrey|Keefe Bruyette & Woods Inc|Raymond James & Associates Inc|William Blair & Co|Fifth Third Securities Inc|MUFG Securities Americas Inc|Regions Securities LLC,United States Of America (North America)
154085144421,2018-07-25,Berry Petroleum Corp,IPO,Live,United States,2018-07-25,14.00,13.29,13.30,14.03,182.61 ,NA,1138.71,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,6.00,North America,Americas,Energy,Energy - Fossil Fuels,"Goldman Sachs & Co|Wells Fargo Securities LLC|BMO Capital Markets|Evercore Group|UBS Securities Inc|KeyBanc Capital Markets Inc|Capital One Bank|Johnson Rice & Co|Piper Jaffray Cos|Tudor Pickering & Co LLC|ABN AMRO Securities|ING FINANCIAL MARKETS LLC|BOK Financial Securities, Inc|Citizens Corp|Simmons Energy|Citizens Bank",United States Of America (North America)
154085129447,2018-07-24,Bloom Energy Corp,IPO,Live,United States,2018-07-24,15.00,21.01,23.50,27.00,310.50 ,1321.00,1631.50,New York Stock Exchange,Class A Common Shares,Negotiated Sale|Firm Commitment,6.33,North America,Americas,Industrials,Industrial Goods,JP Morgan Securities LLC|Morgan Stanley & Co|Credit Suisse Securities (USA) LLC|KeyBanc Capital Markets Inc|Merrill Lynch Pierce Fenner & Smith|Robert W Baird & Co Inc|Cowen & Co|HSBC Securities (USA) Inc|Oppenheimer & Co Inc|Raymond James & Associates Inc,United States Of America (North America)
154085143032,2018-07-24,Aquestive Therapeutics Inc,IPO,Live,United States,2018-07-24,15.00,15.85,15.10,15.97,73.89 ,300.00,373.89,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"BMO Capital Markets|RBC Capital Markets|Wedbush Securities, Inc.|JMP Securities LLC",United States Of America (North America)
154085139205,2018-07-19,Replimune Group Inc,IPO,Live,United States,2018-07-19,15.00,15.00,15.00,17.44,111.12 ,362.08,473.20,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,JP Morgan Securities LLC|Leerink Partners LLC|BMO Capital Markets,United States Of America (North America)
154085134208,2018-07-18,First Western Financial Inc,IPO,Live,United States,2018-07-18,19.00,19.10,18.42,17.50,43.15 ,112.44,143.32,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,6.47,North America,Americas,Financials,Banking & Investment Services,Keefe Bruyette & Woods Inc|Stephens Inc|Sandler O'Neill Partners  L.P.,United States Of America (North America)
154085137408,2018-07-18,Tilray Inc,IPO,Live,United States,2018-07-18,17.00,29.77,26.40,29.27,153.00 ,1124.17,1277.17,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,BMO Capital Markets|Cowen & Co|Roth Capital Partners Inc|Northland Securities Inc|Eight Capital,United States Of America (North America)
154085138392,2018-07-18,Constellation Pharmaceuticals Inc,IPO,Live,United States,2018-07-18,15.00,NA,NA,NA,60.00 ,325.49,385.49,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,JP Morgan Securities LLC|Jefferies LLC|BMO Capital Markets|Oppenheimer & Co Inc,United States Of America (North America)
154085138405,2018-07-18,Allakos Inc,IPO,Live,United States,2018-07-18,18.00,35.05,39.97,38.81,147.66 ,744.43,892.09,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|Jefferies LLC|William Blair & Co,United States Of America (North America)
154085135570,2018-07-17,"Coastal Financial Corp,Everett,Washington",IPO,Live,United States,2018-07-17,14.50,16.11,15.94,16.14,47.52 ,128.93,166.31,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,6.00,North America,Americas,Financials,Banking & Investment Services,Keefe Bruyette & Woods Inc|Hovde Group LLC,United States Of America (North America)
154085138377,2018-07-17,Crinetics Pharmaceuticals Inc,IPO,Live,United States,2018-07-17,17.00,22.66,25.35,29.97,117.30 ,289.14,406.44,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,JP Morgan Securities LLC|Leerink Partners LLC|Piper Jaffray Cos,United States Of America (North America)
154085139200,2018-07-17,Rubius Therapeutics Inc,IPO,Live,United States,2018-07-17,23.00,24.55,24.30,21.45,277.28 ,1537.59,1814.87,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,JP Morgan Securities LLC|Morgan Stanley & Co|Jefferies LLC|Leerink Partners LLC,United States Of America (North America)
154085125867,2018-07-11,Silvair Inc,IPO,Live,United States,2018-07-11,4.57,4.75,4.61,4.69,5.42 ,NA,NA,Warsaw,Ordinary Or Common Shares,Firm Commitment|Offer for Subscription,NA,North America,Americas,Technology,Software & IT Services,Trigon Dom Maklerski SA,Europe|Asia|United States Of America (North America)|Rest Of The World|Poland (Europe)
154085104336,2018-07-03,Provention Bio Inc,IPO,Live,United States,2018-07-02,4.00,NA,NA,4.00,60.00 ,40.00,100.00,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,5.25,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,MDB Capital Corp,United States Of America (North America)
154085118459,2018-07-02,Allegro Merger Corp,IPO,Live,United States,2018-07-02,10.00,10.05,10.05,10.19,149.50 ,37.38,186.88,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.50,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Chardan Capital Markets LLC|I-Bankers Securities Inc,United States Of America (North America)
154085120973,2018-06-28,Domo Inc,IPO,Live,United States,2018-06-28,21.00,23.75,21.89,16.63,222.18 ,34.75,256.93,Nasdaq,Class B Common Shares,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Technology,Software & IT Services,Morgan Stanley & Co|Allen & Co Inc|Credit Suisse Securities (USA) LLC|UBS Securities Inc|William Blair & Co|JMP Securities LLC|Cowen & Co,United States Of America (North America)
154085126996,2018-06-28,Hl Acquisitions Corp,IPO,Live,United States,2018-06-28,10.00,0.00,0.00,0.00,50.00 ,14.38,64.38,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.50,North America,Americas,Financials,Investment Holding Companies,Earlybirdcapital Inc,United States Of America (North America)
154085110576,2018-06-27,Bjs Wholesale Club Holdings  Inc,IPO,Live,United States,2018-06-25,17.00,23.65,23.75,24.94,733.13 ,1509.73,2242.86,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,5.75,North America,Americas,Consumer Non-Cyclicals,Food & Drug Retailing,Merrill Lynch Pierce Fenner & Smith|Deutsche Bank Securities Inc|Goldman Sachs & Co|JP Morgan Securities LLC|Morgan Stanley & Co|Citigroup Global Markets Inc|Jefferies LLC|Wells Fargo Securities LLC|Nomura Securities International Inc|Robert W Baird & Co Inc|Guggenheim Securities LLC|Natixis Securities Americas LLC|William Blair & Co|Siebert Cisneros Shank & Co,United States Of America (North America)
154085114547,2018-06-27,HyreCar Inc.,IPO,Live,United States,2018-06-27,5.00,5.05,5.00,3.36,12.60 ,39.73,52.33,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,8.00,North America,Americas,Industrials,Transportation,"Network 1 Financial Securities, Inc.|Benchmark Co LLC",United States Of America (North America)
154085119220,2018-06-27,Brightview Holdings Inc,IPO,Live,United States,2018-06-27,22.00,21.95,22.25,22.82,538.89 ,1759.44,2298.33,New York Stock Exchange,Common Stock,Firm Commitment|Negotiated Sale,6.00,North America,Americas,Consumer Non-Cyclicals,Personal & Household Products & Services,Goldman Sachs & Co|JP Morgan Securities LLC|KKR Capital Markets LLC|UBS Securities Inc|Robert W Baird & Co Inc|Credit Suisse Securities (USA) LLC|Macquarie Capital (USA) Inc|Jefferies LLC|Mizuho Securities USA Inc|Morgan Stanley & Co|RBC Capital Markets LLC|Nomura Securities International Inc|Stifel Nicolaus & Co Inc|William Blair & Co|Moelis & Co|SMBC Nikko Securities America Inc,United States Of America (North America)
154085119764,2018-06-27,Neuronetics Inc,IPO,Live,United States,2018-06-27,17.00,26.61,25.88,25.92,93.50 ,191.17,284.67,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Healthcare Services & Equipment,Piper Jaffray|William Blair & Co|Canaccord Genuity|BTIG LLC|JMP Securities LLC,United States Of America (North America)
154085121330,2018-06-27,Forty Seven Inc,IPO,Live,United States,2018-06-27,16.00,16.00,15.85,16.44,129.44 ,366.80,496.25,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co|Credit Suisse Securities (USA) LLC|Canaccord Genuity|BTIG LLC|Oppenheimer & Co Inc,United States Of America (North America)
154085121574,2018-06-27,Everquote Inc,IPO,Live,United States,2018-06-27,18.00,18.12,17.88,15.91,84.38 ,387.24,443.49,Nasdaq,Class A Common Shares,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Technology,Software & IT Services,JP Morgan Securities LLC|Merrill Lynch Pierce Fenner & Smith|Canaccord Genuity|JMP Securities LLC|Needham & Co LLC|Oppenheimer & Co Inc|Raymond James & Associates Inc|William Blair & Co,United States Of America (North America)
154085121609,2018-06-27,Translate Bio Inc,IPO,Live,United States,2018-06-27,13.00,12.65,13.17,14.38,121.55 ,460.56,582.11,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Citigroup Global Markets Inc|Leerink Partners LLC|Evercore Group,United States Of America (North America)
154085122824,2018-06-27,Tricida Inc,IPO,Live,United States,2018-06-27,19.00,29.90,34.01,26.22,255.65 ,541.30,796.94,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|JP Morgan Securities LLC|Cowen & Co,United States Of America (North America)
154085092444,2018-06-26,The Lovesac Co,IPO,Live,United States,2018-06-26,16.00,21.33,21.94,20.50,56.00 ,97.24,153.24,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Consumer Cyclicals,Cyclical Consumer Products,"Roth Capital Partners Inc|Craig-Hallum, Inc.",United States Of America (North America)
154085120373,2018-06-26,Neon Therapeutics,IPO,Live,United States,2018-06-15,16.00,13.48,13.40,12.16,100.00 ,351.19,451.19,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co|Merrill Lynch Pierce Fenner & Smith|Mizuho Securities USA Inc|Oppenheimer & Co Inc,United States Of America (North America)
154085112602,2018-06-21,Electrocore Llc,IPO,Live,United States,2018-06-21,15.00,18.60,16.51,15.33,89.70 ,348.42,438.12,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Healthcare Services & Equipment,Cantor Fitzgerald & Co|Evercore Group|JMP Securities LLC|BTIG LLC,United States Of America (North America)
154085114554,2018-06-20,Aptinyx Inc,IPO,Live,United States,2018-06-20,16.00,20.00,23.41,20.35,117.76 ,418.18,535.94,NasdqDubai,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,JP Morgan Securities LLC|Cowen & Co|Leerink Partners LLC|BMO Capital Markets,United States Of America (North America)
154085114917,2018-06-20,Kezar Life Sciences Inc,IPO,Live,United States,2018-06-20,15.00,17.79,17.20,16.50,86.25 ,199.82,286.07,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Jefferies LLC|Cowen & Co|Wells Fargo Securities LLC|William Blair & Co,United States Of America (North America)
154085114980,2018-06-20,Xeris Pharmaceuticals Inc,IPO,Live,United States,2018-06-20,15.00,18.80,19.20,19.11,98.33 ,374.99,473.32,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Jefferies LLC|Leerink Partners LLC|RBC Capital Markets|Mizuho Securities USA LLC,United States Of America (North America)
154085115711,2018-06-20,Magenta Therapeutics,IPO,Live,United States,2018-06-08,15.00,14.50,13.68,14.16,100.00 ,415.55,515.55,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Consumer Non-Cyclicals,Food & Drug Retailing,"JP Morgan Securities LLC|Goldman Sachs & Co|Cowen & Co|Wedbush Securities, Inc.",United States Of America (North America)
154085116267,2018-06-20,AVROBIO Inc,IPO,Live,United States,2018-06-20,19.00,30.74,28.08,34.50,114.67 ,340.13,454.80,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,"Morgan Stanley & Co|Cowen & Co|Wells Fargo Securities LLC|Wedbush Securities, Inc.",United States Of America (North America)
154085116624,2018-06-20,i3 Verticals Inc,IPO,Live,United States,2018-06-20,13.00,17.25,14.75,16.26,99.42 ,NA,105.23,Nasdaq,Class A Common Shares,Negotiated Sale|Firm Commitment,7.00,North America,Americas,Industrials,Industrial & Commercial Services,Cowen & Co|Raymond James & Associates Inc|KeyBanc Capital Markets Inc,United States Of America (North America)
154085116633,2018-06-20,Essential Properties Realty Trust Inc,IPO,Live,United States,2018-06-20,14.00,13.60,13.50,14.09,493.81 ,573.68,573.68,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,6.00,North America,Americas,Real Estate,Real Estate,Goldman Sachs & Co|Citigroup Global Markets Inc|Barclays Capital Group|Merrill Lynch Pierce Fenner & Smith|Credit Suisse Securities (USA) LLC|RBC Capital Markets|SunTrust Robinson Humphrey|Evercore Group|Ladenburg Thalmann & Co,United States Of America (North America)
154085111701,2018-06-19,LF Capital Acquisition Corp,IPO,Live,United States,2018-06-19,10.00,10.00,10.02,10.15,155.25 ,38.81,168.75,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.50,North America,Americas,Financials,Investment Holding Companies,B Riley & Company|Raymond James & Associates Inc,United States Of America (North America)
154085116256,2018-06-19,Eidos Therapeutics Inc,IPO,Live,United States,2018-06-19,17.00,21.94,20.10,21.64,122.19 ,502.60,624.78,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7.00,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,JP Morgan Securities LLC|Merrill Lynch Pierce Fenner & Smith|Barclays PLC,United States Of America (North America)
154085099008,2018-06-18,Thunder Bridge Acquisition Ltd,IPO,Live,United States,2018-06-18,10.00,10.04,10.04,10.12,258.00 ,64.69,322.69,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.50,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|CLSA Equity Capital Markets Ltd|Chardan Capital Markets LLC,United States Of America (North America)
